time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Precipitation,CloudCover,Temperature,Snowfall,Wind
2007-01-02 02:00:00,0.2935166666666667,0.07943333333333331,243.48375,1.2883333333333336,0.0,0.15833333333333333,0.0,1.1920929e-09,0.3327942,279.18195,0.0,6.867508
2007-01-02 04:00:00,0.4879166666666668,0.0755333333333333,241.50241666666676,2.081666666666667,0.0,0.15,3.341666666666667,4.503462e-09,0.3640442,278.32645,0.0,6.104465
2007-01-02 06:00:00,2.63885,0.10030000000000004,239.96200000000002,11.026666666666667,0.0,0.3083333333333333,16.433333333333334,1.5894572e-09,0.12597656,278.27405,0.0,5.400914
2007-01-02 08:00:00,2.675733333333333,0.11858333333333328,236.75891666666658,11.293333333333333,8.65,0.3,17.191666666666666,5.298191e-10,0.33380127,278.00803,0.0,5.398016
2007-01-02 10:00:00,1.4231333333333331,0.09466666666666662,238.8995,5.905000000000005,1.1,0.3083333333333333,17.483333333333334,2.3841857e-09,0.44406128,,0.0,4.9713273
2007-01-02 12:00:00,0.4566333333333333,0.09093333333333327,240.5139166666668,1.9766666666666688,0.0,0.16666666666666666,2.6166666666666667,2.2914675e-08,0.99713135,280.73822,0.0,6.103508
2007-01-02 14:00:00,0.3039499999999999,0.09984999999999994,242.06891666666667,1.363333333333334,0.0,0.14166666666666666,0.0,1.5046861e-07,0.985199,281.39798,0.0,6.5688367
2007-01-02 16:00:00,0.5689833333333333,0.12396666666666667,241.87925000000007,2.438333333333333,0.0,0.31666666666666665,0.0,3.6822424e-08,0.38024902,280.3243,0.0,5.4464707
2007-01-02 18:00:00,2.778100000000001,0.15835000000000005,236.7193333333333,11.728333333333348,0.0,0.375,17.075,2.251731e-09,0.2846985,279.96515,0.0,5.595768
2007-01-02 20:00:00,1.841783333333333,0.10581666666666667,238.00625000000005,7.7116666666666625,0.0,0.3416666666666667,17.366666666666667,3.7087335e-09,0.58813477,279.9597,0.0,4.9934506
2007-01-02 22:00:00,1.4388833333333335,0.10965,242.70091666666661,5.883333333333327,0.0,0.3416666666666667,18.03333333333333,6.6227385e-10,0.5022583,279.88196,0.0,3.6181448
2007-01-03 00:00:00,0.2826166666666667,0.08548333333333333,243.36975,1.2216666666666671,0.0,0.2916666666666667,0.0,2.6490954e-10,0.5409241,279.39343,0.0,3.441752
2007-01-03 02:00:00,0.2818333333333333,0.08280000000000001,243.1612499999999,1.2049999999999996,0.0,0.2333333333333333,0.0,0.0,0.6921997,278.26788,0.0,2.974913
2007-01-03 04:00:00,0.7206499999999998,0.06180000000000002,241.73849999999996,2.978333333333335,0.0,0.05833333333333333,7.441666666666666,0.0,0.6656494,277.68176,0.0,3.0411193
2007-01-03 06:00:00,0.3141500000000001,0.07603333333333333,241.11366666666663,1.3233333333333348,0.0,0.2916666666666667,0.6416666666666667,0.0,0.6829834,277.16528,0.0,2.7209926
2007-01-03 08:00:00,0.28303333333333325,0.08320000000000001,240.54933333333332,1.2033333333333336,0.0,0.2916666666666667,0.0,0.0,0.4074707,276.96027,0.0,2.850217
2007-01-03 10:00:00,0.2749833333333334,0.0751,239.78016666666662,1.1583333333333328,0.0,0.2916666666666667,0.0,1.1920929e-09,0.1651001,,0.0,4.0368605
2007-01-03 12:00:00,0.2725333333333334,0.07008333333333333,241.657,1.1249999999999998,0.0,0.11666666666666667,0.0,0.0,0.27767944,281.10583,0.0,5.457576
2007-01-03 14:00:00,0.2776333333333334,0.07603333333333334,242.1223333333334,1.1650000000000007,0.0,0.175,0.0,0.0,0.5925598,281.555,0.0,5.45048
2007-01-03 16:00:00,0.7812999999999989,0.07050000000000002,240.36041666666654,3.218333333333332,0.0,0.2833333333333333,8.416666666666666,0.0,0.91400146,280.9708,0.0,5.0899167
2007-01-03 18:00:00,0.2785000000000001,0.07565,238.29133333333326,1.183333333333335,0.0,0.2916666666666667,0.0,1.0596382e-09,1.0,280.7754,0.0,5.7538805
2007-01-03 20:00:00,0.27998333333333325,0.08136666666666671,239.97450000000012,1.1750000000000007,0.0,0.2916666666666667,0.0,5.5631e-09,1.0,280.90234,0.0,6.276393
2007-01-03 22:00:00,0.2658166666666668,0.05885000000000001,243.7385833333333,1.15,0.0,0.016666666666666666,0.0,1.139111e-08,1.0,280.88306,0.0,6.68736
2007-01-04 00:00:00,2.1488,0.09423333333333332,240.00066666666663,8.92666666666667,9.058333333333334,0.25833333333333336,17.65,5.298191e-10,1.0,280.82086,0.0,7.0159698
2007-01-04 02:00:00,1.4662833333333336,0.09705,242.9568333333333,6.041666666666668,0.0,0.525,15.5,5.642573e-08,1.0,281.09247,0.0,6.929416
2007-01-04 04:00:00,0.29825,0.07153333333333331,242.9225833333333,1.266666666666666,0.0,0.3083333333333333,0.0,9.0201695e-08,1.0,281.48572,0.0,6.9037776
2007-01-04 06:00:00,0.6212166666666666,0.08455000000000003,243.8245833333333,2.631666666666667,0.0,0.2,2.75,1.4040205e-08,0.496521,282.4132,0.0,6.005625
2007-01-04 08:00:00,2.01455,0.11709999999999987,240.4521666666666,8.383333333333326,0.0,0.475,17.716666666666665,4.1325887e-08,0.3222046,282.61078,0.0,5.934931
2007-01-04 10:00:00,1.8570666666666655,0.06658333333333331,238.75949999999986,7.820000000000004,0.0,0.11666666666666667,17.475,1.2980567e-08,0.29660034,,0.0,6.377157
2007-01-04 12:00:00,1.479266666666667,0.10341666666666664,239.51083333333332,6.1899999999999915,0.0,0.3583333333333333,16.55,2.1987491e-08,0.26690674,283.7676,0.0,6.337346
2007-01-04 14:00:00,1.4606833333333324,0.09276666666666664,242.3270833333333,6.009999999999996,0.0,0.4833333333333333,17.991666666666667,7.947286e-10,0.4172058,283.8098,0.0,5.99267
2007-01-04 16:00:00,2.1049333333333333,0.15978333333333336,237.09341666666663,9.04166666666667,15.341666666666667,7.083333333333332,5.066666666666666,0.0,0.49069214,282.92474,0.0,4.785904
2007-01-04 18:00:00,3.4552666666666663,0.3432833333333333,234.99616666666648,14.889999999999995,5.191666666666666,20.33333333333333,16.941666666666666,0.0,0.8826599,282.46228,0.0,4.9267097
2007-01-04 20:00:00,3.0786000000000007,0.23634999999999995,237.17558333333344,13.04333333333334,0.04166666666666666,4.5,17.241666666666667,0.0,0.7859192,281.97174,0.0,4.9493275
2007-01-04 22:00:00,3.2313500000000004,0.22128333333333333,240.27441666666667,13.548333333333318,8.941666666666666,10.366666666666667,17.691666666666666,1.3245477e-10,1.0,281.9599,0.0,3.9290812
2007-01-05 00:00:00,0.2802166666666668,0.14146666666666668,236.9838333333333,1.331666666666667,0.0,0.5,0.0,1.3245477e-10,0.8788147,281.8561,0.0,3.9132206
2007-01-05 02:00:00,0.2277333333333333,0.11161666666666667,236.43,1.076666666666667,0.0,0.4666666666666667,0.0,1.3245477e-10,1.0,282.1235,0.0,3.664768
2007-01-05 04:00:00,0.26223333333333343,0.07916666666666665,237.10758333333337,1.183333333333332,0.0,0.19166666666666668,0.9666666666666668,5.298191e-10,0.97906494,282.25464,0.0,3.8808968
2007-01-05 06:00:00,0.6756333333333333,0.08620000000000003,236.4706666666666,2.8916666666666657,0.0,0.3416666666666667,3.875,2.251731e-09,0.9812622,282.20038,0.0,4.278771
2007-01-05 08:00:00,0.9810333333333328,0.09633333333333334,234.46550000000005,4.306666666666662,0.0,0.4833333333333333,9.291666666666666,5.298191e-10,0.89871216,282.09467,0.0,4.371514
2007-01-05 10:00:00,1.9027166666666664,0.11309999999999998,231.8645833333332,8.215,0.0,0.475,16.483333333333334,9.271834e-10,0.5918884,,0.0,4.7673936
2007-01-05 12:00:00,1.5025000000000004,0.17358333333333334,234.99549999999994,6.626666666666668,8.358333333333333,0.45,0.8,7.947286e-10,0.44924927,283.59888,0.0,5.255456
2007-01-05 14:00:00,1.2475166666666668,0.09264999999999997,234.85124999999994,5.404999999999999,9.241666666666667,0.2,6.6083333333333325,0.0,1.0,284.37952,0.0,5.6431932
2007-01-05 16:00:00,0.3006833333333333,0.1104500000000001,234.65133333333324,1.3866666666666645,0.0,0.3083333333333333,0.0,1.0596382e-09,0.97750854,283.99884,0.0,4.6035995
2007-01-05 18:00:00,1.9254666666666669,0.2752333333333332,231.99575000000007,8.545000000000009,8.25,3.7083333333333335,5.583333333333332,1.6967455e-07,0.99935913,283.44794,0.0,5.2834024
2007-01-05 20:00:00,2.959716666666666,0.11643333333333332,231.05683333333337,12.98833333333334,7.525,0.5,16.041666666666668,1.1656019e-08,1.0,283.67902,0.0,5.462198
2007-01-05 22:00:00,1.6000333333333348,0.11716666666666667,235.27158333333335,6.923333333333327,0.0,0.6666666666666666,11.566666666666665,2.6490954e-10,1.0,283.9898,0.0,5.046154
2007-01-06 00:00:00,0.3321666666666665,0.13848333333333335,236.35958333333332,1.4600000000000002,0.0,0.575,0.0,1.5894572e-09,1.0,284.23203,0.0,4.8867855
2007-01-06 02:00:00,0.3100166666666667,0.09045,235.95099999999988,1.3283333333333331,0.0,0.3416666666666667,0.0,5.2981908e-09,1.0,284.30713,0.0,4.7451925
2007-01-06 04:00:00,0.29478333333333323,0.09298333333333336,235.47450000000006,1.2816666666666672,0.0,0.3,0.0,6.357829e-09,1.0,284.23724,0.0,4.663805
2007-01-06 06:00:00,1.6287166666666668,0.09706666666666662,233.46158333333335,7.021666666666665,0.0,0.2833333333333333,14.45,3.1391778e-08,1.0,284.36523,0.0,4.7124877
2007-01-06 08:00:00,1.3083000000000014,0.08161666666666663,233.03425000000004,5.55333333333334,0.0,0.2833333333333333,16.65,2.6490954e-10,1.0,284.40286,0.0,5.084427
2007-01-06 10:00:00,1.3025499999999994,0.08548333333333333,232.89083333333343,5.555000000000002,0.0,0.275,16.633333333333333,4.371007e-09,1.0,,0.0,5.369811
2007-01-06 12:00:00,0.7434833333333327,0.09399999999999996,235.0164166666668,3.196666666666661,0.0,0.2833333333333333,7.191666666666666,2.1457673e-08,1.0,285.09988,0.0,6.3412666
2007-01-06 14:00:00,0.2989833333333333,0.07966666666666664,235.81866666666667,1.3133333333333332,0.0,0.3333333333333333,0.0,1.8543668e-08,1.0,285.45746,0.0,6.5115795
2007-01-06 16:00:00,0.3217833333333335,0.10335,236.13258333333332,1.4533333333333347,0.0,0.36666666666666653,0.0,2.6596916e-07,1.0,285.08377,0.0,6.675341
2007-01-06 18:00:00,0.4506218487394956,0.10747899159663864,235.5642016806723,2.0386554621848734,0.0,0.35294117647058826,0.0,2.2821956e-07,1.0,285.0714,0.0,6.816914
2007-01-06 20:00:00,1.1724,0.11693333333333328,235.74191666666667,5.014999999999994,0.0,0.35,8.941666666666666,1.11262e-08,0.8821411,284.6399,0.0,6.7793713
2007-01-06 22:00:00,0.5475999999999996,0.10656666666666667,238.43633333333324,2.401666666666666,0.0,0.2833333333333333,0.0,0.0,1.0,282.52484,0.0,5.0963445
2007-01-07 00:00:00,1.742316666666667,0.15885000000000002,237.48958333333331,7.366666666666673,3.7916666666666665,0.9666666666666668,9.383333333333333,0.0,0.9584656,281.51483,0.0,3.9261417
2007-01-07 02:00:00,0.5386833333333335,0.08165000000000001,240.29558333333335,2.308333333333335,4.283333333333333,0.06666666666666668,0.0,0.0,0.789032,280.3793,0.0,3.4623995
2007-01-07 04:00:00,0.5036333333333336,0.15443333333333334,241.76850000000007,2.1066666666666687,0.0,0.9416666666666668,0.0,2.6490954e-10,0.84036255,279.99683,0.0,3.4825633
2007-01-07 06:00:00,0.4391333333333334,0.05966666666666667,241.40733333333336,1.8349999999999984,0.0,0.075,0.0,6.6227385e-10,0.7722473,279.1924,0.0,4.0514183
2007-01-07 08:00:00,0.7165833333333335,0.14210000000000006,238.59250000000003,3.0350000000000006,0.0,0.9,3.2333333333333334,1.3245477e-10,0.65722656,278.77612,0.0,4.192603
2007-01-07 10:00:00,1.3043833333333337,0.06796666666666666,238.544,5.421666666666662,0.0,0.13333333333333333,14.658333333333333,0.0,1.0,,0.0,6.107604
2007-01-07 12:00:00,0.3769833333333333,0.13309999999999994,239.80508333333333,1.730000000000001,0.0,0.8916666666666667,1.9333333333333331,6.092919e-09,0.9942932,282.677,0.0,6.3193073
2007-01-07 14:00:00,0.3615666666666666,0.0994166666666667,241.84925000000007,1.6183333333333307,0.0,0.13333333333333333,0.0,2.1192763e-09,0.66116333,283.28323,0.0,5.475766
2007-01-07 16:00:00,0.2935333333333331,0.16971666666666665,241.2725,1.416666666666668,0.0,0.9333333333333332,0.0,1.3245477e-10,0.52560425,282.17426,0.0,4.9622
2007-01-07 18:00:00,0.7854333333333332,0.11365,239.16366666666664,3.5316666666666667,0.0,0.08333333333333333,4.8,5.298191e-10,0.6918335,281.95218,0.0,5.344758
2007-01-07 20:00:00,0.7554000000000003,0.20111666666666675,240.60466666666667,3.5116666666666667,0.0,1.0,0.0,0.0,1.0,282.07242,0.0,5.9395804
2007-01-07 22:00:00,0.7378833333333339,0.05539999999999999,240.0131666666666,3.086666666666668,0.0,0.008333333333333333,5.075,1.3245477e-09,1.0,282.9828,0.0,7.4532175
2007-01-08 00:00:00,0.1704,0.08834999999999997,236.12641666666656,0.8199999999999996,0.0,0.0,0.0,8.90096e-08,0.76065063,283.08673,0.0,7.4214606
2007-01-08 02:00:00,0.20143333333333327,0.08875000000000002,237.92749999999995,0.9283333333333348,0.0,0.0,0.0,1.8980768e-07,0.021697998,283.23206,0.0,7.699387
2007-01-08 04:00:00,1.0103000000000002,0.09726666666666664,235.93608333333336,4.31,0.0,0.0,7.675,1.9338395e-07,1.0,283.28918,0.0,8.169177
2007-01-08 06:00:00,0.32866666666666633,0.07515000000000002,237.52283333333332,1.4616666666666691,0.0,0.0,2.8,6.477038e-08,1.0,283.47507,0.0,7.2583904
2007-01-08 08:00:00,1.7209090909090916,0.11101010101010098,231.84959595959592,7.498989898989903,6.737373737373737,0.0,14.464646464646465,4.7683715e-09,0.46380615,283.523,0.0,5.6722016
2007-01-08 10:00:00,1.4622166666666667,0.09239999999999997,232.40966666666654,6.263333333333331,0.0,0.0,16.566666666666666,0.0,0.42581177,,0.0,4.9072914
2007-01-08 12:00:00,1.2117833333333323,0.09248333333333328,232.34266666666653,5.173333333333331,0.0,0.0,16.558333333333334,0.0,0.24908447,284.34418,0.0,6.14951
2007-01-08 14:00:00,1.5046666666666668,0.15286666666666662,233.06333333333333,6.426666666666676,3.858333333333333,0.0,16.641666666666666,1.3179249e-07,0.09585571,284.45703,0.0,6.1898794
2007-01-08 16:00:00,0.984949999999999,0.09946666666666668,232.9895,4.269999999999996,3.775,0.0,9.591666666666667,2.2967656e-07,1.0,283.34796,0.0,6.3946576
2007-01-08 18:00:00,0.1917666666666668,0.11766666666666666,235.73599999999993,0.9516666666666672,0.0,0.0,0.0,7.8148314e-09,0.97314453,283.83588,0.0,6.598989
2007-01-08 20:00:00,0.1777166666666666,0.10068333333333332,237.4424166666668,0.8533333333333332,0.0,0.0,0.0,1.3245477e-10,1.0,285.19067,0.0,6.1335745
2007-01-08 22:00:00,0.17250000000000015,0.0913,236.21116666666674,0.8266666666666672,0.0,0.0,0.0,7.920795e-08,1.0,286.10565,0.0,6.626958
2007-01-09 00:00:00,0.24991666666666645,0.14803333333333332,241.15616666666665,1.1916666666666684,0.0,0.425,0.0,1.973576e-08,1.0,286.27228,0.0,6.4190392
2007-01-09 02:00:00,0.21509999999999996,0.13620000000000002,239.92533333333327,1.0483333333333344,0.0,0.35,0.0,0.0,1.0,285.9671,0.0,5.457545
2007-01-09 04:00:00,0.20716666666666647,0.12460000000000003,239.17716666666672,1.0083333333333335,0.0,0.3333333333333333,0.0,2.3841857e-09,1.0,285.9754,0.0,6.185988
2007-01-09 06:00:00,0.5932499999999997,0.1142166666666668,239.15925,2.5949999999999998,0.0,0.3333333333333333,4.891666666666667,2.6490954e-10,1.0,285.7885,0.0,6.8414493
2007-01-09 08:00:00,1.0442833333333332,0.12445,238.53874999999994,4.480000000000003,0.0,0.31666666666666665,8.291666666666666,7.947286e-10,1.0,285.62082,0.0,6.9753957
2007-01-09 10:00:00,0.931483333333333,0.19316666666666665,235.71816666666663,4.063333333333337,0.0,0.3333333333333333,8.541666666666666,6.6227385e-10,1.0,,0.0,6.3649864
2007-01-09 12:00:00,0.8447499999999999,0.2348999999999999,240.46766666666662,3.7550000000000026,0.0,0.38333333333333336,6.058333333333334,1.4570024e-09,0.3329773,286.9253,0.0,7.5297465
2007-01-09 14:00:00,2.0469166666666667,0.39233333333333337,239.20991666666674,8.736666666666668,9.041666666666666,0.4833333333333333,14.383333333333333,0.0,0.3034973,286.90967,0.0,6.7729616
2007-01-09 16:00:00,1.7487,0.2563333333333334,239.20941666666656,7.39333333333333,0.0,0.325,17.525,0.0,0.17071533,286.03802,0.0,5.9987307
2007-01-09 18:00:00,1.793866666666667,0.20333333333333334,239.97583333333336,7.613333333333335,6.791666666666668,0.5166666666666667,12.108333333333333,0.0,0.23342896,285.2282,0.0,6.04301
2007-01-09 20:00:00,1.9956000000000005,0.28330000000000005,239.01308333333336,8.449999999999998,4.9,0.475,0.0,0.0,0.24215698,284.99158,0.0,6.154863
2007-01-09 22:00:00,2.508016666666666,0.2045166666666667,240.71816666666663,10.449999999999996,0.075,0.4666666666666667,9.308333333333334,0.0,0.7832031,283.81567,0.0,6.2510285
2007-01-10 00:00:00,0.3711499999999997,0.06990000000000003,240.48725000000007,1.5433333333333332,0.0,0.21666666666666667,1.75,0.0,0.9298706,283.66656,0.0,5.7466373
2007-01-10 02:00:00,0.2808833333333333,0.09099999999999996,243.4801666666666,1.2000000000000008,0.0,0.4083333333333333,0.0,0.0,0.14819336,283.28232,0.0,5.42941
2007-01-10 04:00:00,0.29314999999999986,0.10439999999999992,241.36066666666662,1.2649999999999997,0.0,0.6333333333333333,0.0,0.0,0.02468872,282.95007,0.0,5.461024
2007-01-10 06:00:00,1.0869666666666664,0.050866666666666685,239.82275000000007,4.556666666666667,0.0,1.9166666666666667,0.0,0.0,0.019989014,282.84967,0.0,5.2171497
2007-01-10 08:00:00,2.373133333333333,0.08426666666666667,234.6615,10.169999999999998,4.075,12.758333333333333,11.625,0.0,0.014709473,283.01276,0.0,5.1167364
2007-01-10 10:00:00,2.3165,0.13628333333333334,234.78125000000009,10.00499999999999,4.933333333333334,20.541666666666668,8.475,0.0,0.015655518,,0.0,4.9934793
2007-01-10 12:00:00,0.3118833333333334,0.07608333333333328,240.11608333333336,1.3316666666666683,0.0,0.6583333333333333,0.0,5.298191e-10,0.1340332,285.29285,0.0,5.670747
2007-01-10 14:00:00,0.32864999999999994,0.12253333333333324,241.13749999999993,1.4833333333333345,0.0,0.9166666666666666,0.0,3.1789145e-09,0.99871826,285.4423,0.0,8.039373
2007-01-10 16:00:00,1.2983,0.1205,239.12641666666684,5.609999999999999,0.0,15.625,0.95,1.16560194e-07,0.9671631,284.31512,0.0,6.6820784
2007-01-10 18:00:00,1.5344333333333326,0.10529999999999994,236.17000000000004,6.5100000000000025,0.0,0.8083333333333333,4.416666666666667,5.5631e-09,0.12020874,282.03192,0.0,4.9735093
2007-01-10 20:00:00,1.5967333333333336,0.10725,239.1735833333334,6.659999999999998,0.0,0.6916666666666667,4.733333333333333,0.0,0.019348145,279.41516,0.0,3.4036012
2007-01-10 22:00:00,2.549233333333333,0.15440000000000004,240.56183333333328,10.55000000000001,3.55,0.008333333333333333,17.716666666666665,0.0,0.075286865,277.74414,0.0,3.4556408
2007-01-11 00:00:00,0.2668499999999998,0.058266666666666675,242.8093333333334,1.14,0.0,0.3416666666666667,0.0,0.0,0.19650269,276.67313,0.0,3.1319954
2007-01-11 02:00:00,0.2639833333333334,0.05928333333333331,242.90233333333336,1.085,0.0,0.14166666666666666,0.0,0.0,0.3755188,276.76483,0.0,3.9798856
2007-01-11 04:00:00,0.2718166666666668,0.06471666666666663,242.11508333333322,1.121666666666667,0.0,0.275,0.0,0.0,0.28152466,277.36066,0.0,4.565117
2007-01-11 06:00:00,0.7612666666666664,0.04425,241.3877499999999,3.1299999999999994,0.0,0.14166666666666666,8.441666666666666,0.0,0.1769104,277.97827,0.0,6.540281
2007-01-11 08:00:00,0.2668166666666669,0.06844999999999997,240.25991666666656,1.1150000000000009,0.0,0.2833333333333333,0.0,0.0,0.04446411,278.5807,0.0,7.1341558
2007-01-11 10:00:00,0.2602499999999999,0.0611,239.87925000000004,1.1033333333333326,0.0,0.13333333333333333,0.0,1.0596382e-09,0.18109131,,0.0,7.869137
2007-01-11 12:00:00,0.2557666666666664,0.0568,243.29149999999996,1.0783333333333325,0.0,0.175,0.0,0.0,0.9891968,282.50342,0.0,9.688165
2007-01-11 14:00:00,0.2668833333333332,0.07105,241.63633333333325,1.1233333333333329,0.0,0.25,0.0,0.0,1.0,283.14233,0.0,9.386511
2007-01-11 16:00:00,0.2604,0.0602,239.86458333333331,1.0783333333333331,0.0,0.14166666666666666,0.0,7.947286e-10,1.0,284.13416,0.0,9.781611
2007-01-11 18:00:00,0.7457666666666661,0.053433333333333305,237.91750000000005,3.109999999999998,0.0,0.275,8.15,4.582935e-08,1.0,284.48938,0.0,9.997277
2007-01-11 20:00:00,0.2554666666666667,0.05359999999999998,238.11441666666667,1.0616666666666668,0.0,0.14166666666666666,0.0,1.7762184e-07,0.9339905,284.79163,0.0,8.240617
2007-01-11 22:00:00,0.25986666666666663,0.05756666666666665,241.08283333333333,1.0850000000000006,0.0,0.14166666666666666,0.0,7.947286e-09,0.9933777,283.76236,0.0,7.003921
2007-01-12 00:00:00,0.4162333333333333,0.06638333333333331,243.29391666666658,1.7316666666666647,0.0,0.3333333333333333,0.0,0.0,0.68481445,282.5738,0.0,5.639501
2007-01-12 02:00:00,0.3049500000000001,0.05863333333333332,244.04241666666667,1.324999999999999,0.0,0.16666666666666666,0.38333333333333336,0.0,0.98498535,280.9635,0.0,4.9717646
2007-01-12 04:00:00,0.5861499999999998,0.05895,243.23608333333337,2.4449999999999963,0.0,0.16666666666666666,5.1,0.0,0.80718994,280.22983,0.0,4.45877
2007-01-12 06:00:00,0.8471833333333333,0.07423333333333336,241.35725,3.63,0.0,0.16666666666666666,3.1666666666666665,0.0,0.55545044,280.5339,0.0,4.011595
2007-01-12 08:00:00,2.0981333333333345,0.07521666666666665,237.28116666666668,8.823333333333334,4.975,0.2333333333333333,17.275,0.0,0.15600586,281.03323,0.0,3.9979446
2007-01-12 10:00:00,3.0815333333333332,0.2678499999999999,237.25316666666657,13.116666666666667,17.508333333333333,0.2833333333333333,17.266666666666666,0.0,0.003753662,,0.0,4.5458164
2007-01-12 12:00:00,2.7744500000000007,0.3702,239.4609166666667,11.783333333333333,13.416666666666664,0.3583333333333333,17.583333333333332,0.0,0.34680176,284.51373,0.0,6.2363496
2007-01-12 14:00:00,2.1884500000000005,0.18836666666666665,242.90941666666663,9.02833333333333,7.458333333333332,0.18333333333333326,18.091666666666665,0.0,0.90838623,285.3245,0.0,6.220235
2007-01-12 16:00:00,2.6583,0.12841666666666665,239.90774999999996,11.151666666666667,5.825,0.35,17.65,2.3841857e-09,1.0,284.5428,0.0,5.370831
2007-01-12 18:00:00,3.5792166666666665,0.2746333333333333,236.20791666666668,15.283333333333333,11.683333333333335,0.175,17.125,1.0596382e-09,1.0,284.5487,0.0,5.3023553
2007-01-12 20:00:00,4.38025,0.4080333333333333,238.43333333333325,18.481666666666666,13.975,0.3583333333333333,17.441666666666666,2.78155e-09,1.0,285.0043,0.0,5.40281
2007-01-12 22:00:00,3.2096666666666662,0.4365166666666671,239.80966666666663,13.498333333333337,3.125,0.16666666666666666,17.641666666666666,9.536743e-09,0.9996948,285.0869,0.0,5.216644
2007-01-13 00:00:00,0.6025666666666667,0.12001666666666667,241.77183333333335,2.6233333333333317,0.0,0.3,5.108333333333333,5.033281e-09,1.0,284.88623,0.0,5.3337383
2007-01-13 02:00:00,0.27715,0.0945,243.9580833333332,1.311666666666667,0.0,0.13333333333333333,0.0,8.477105e-09,1.0,284.52228,0.0,4.599056
2007-01-13 04:00:00,0.27679999999999993,0.1012,242.9380833333334,1.263333333333334,0.0,0.15833333333333333,0.0,9.536743e-09,0.9996948,284.01477,0.0,3.9785573
2007-01-13 06:00:00,1.0538999999999996,0.15826666666666653,243.1165000000001,4.466666666666669,0.0,0.3,5.583333333333332,1.0596382e-09,0.99594116,283.55762,0.0,3.42368
2007-01-13 08:00:00,2.185716666666666,0.1621333333333334,238.70216666666678,9.256666666666664,9.616666666666667,2.941666666666667,5.45,6.7551933e-09,1.0,283.0464,0.0,2.9630005
2007-01-13 10:00:00,3.366550000000001,0.40640000000000015,236.39216666666664,14.419999999999993,12.733333333333333,4.758333333333334,9.125,2.1722581e-08,1.0,,0.0,4.370532
2007-01-13 12:00:00,1.8046833333333323,0.2833166666666665,239.68858333333336,7.649999999999998,0.35,14.25,0.43333333333333335,2.1457673e-08,1.0,284.39478,0.0,4.0492864
2007-01-13 14:00:00,1.8506833333333332,0.15091666666666664,242.4325000000001,7.676666666666666,7.8,0.75,12.833333333333336,1.11262e-08,1.0,284.55127,0.0,4.579095
2007-01-13 16:00:00,2.42785,0.1725166666666667,239.56800000000007,10.13833333333333,0.0,0.4833333333333333,15.6,1.139111e-08,1.0,284.02765,0.0,4.334193
