movieId,score,rating,title,genre,genre_rating,category
212,3,3.0,Bushwhacked (1995),Adventure,3.215229808197848,45
231,133,3.0601503759398496,Dumb & Dumber (Dumb and Dumber) (1994),Adventure,3.215229808197848,7
238,2,4.0,Far From Home: The Adventures of Yellow Dog (1995),Adventure,3.215229808197848,42
258,10,2.6,"Kid in King Arthur's Court, A (1995)",Adventure,3.215229808197848,37
260,251,4.231075697211155,Star Wars: Episode IV - A New Hope (1977),Adventure,3.215229808197848,55
316,140,3.375,Stargate (1994),Adventure,3.215229808197848,22
329,108,3.3935185185185186,Star Trek: Generations (1994),Adventure,3.215229808197848,13
340,5,3.4,"War, The (1994)",Adventure,3.215229808197848,16
362,34,3.5294117647058822,"Jungle Book, The (1994)",Adventure,3.215229808197848,93
364,172,3.941860465116279,"Lion King, The (1994)",Adventure,3.215229808197848,3
368,74,3.5,Maverick (1994),Adventure,3.215229808197848,48
380,178,3.497191011235955,True Lies (1994),Adventure,3.215229808197848,52
393,10,2.5,Street Fighter (1994),Adventure,3.215229808197848,37
421,12,3.2083333333333335,Black Beauty (1994),Adventure,3.215229808197848,59
432,55,2.6454545454545455,City Slickers II: The Legend of Curly's Gold (1994),Adventure,3.215229808197848,80
434,101,3.0346534653465347,Cliffhanger (1993),Adventure,3.215229808197848,27
442,81,3.0925925925925926,Demolition Man (1993),Adventure,3.215229808197848,17
455,37,2.391891891891892,Free Willy (1993),Adventure,3.215229808197848,15
459,6,2.25,"Getaway, The (1994)",Adventure,3.215229808197848,54
464,10,2.9,Hard Target (1993),Adventure,3.215229808197848,37
480,238,3.75,Jurassic Park (1993),Adventure,3.215229808197848,26
484,2,3.0,Lassie (1994),Adventure,3.215229808197848,21
485,53,2.9339622641509435,Last Action Hero (1993),Adventure,3.215229808197848,69
494,41,3.3780487804878048,Executive Decision (1996),Adventure,3.215229808197848,75
533,18,2.888888888888889,"Shadow, The (1994)",Adventure,3.215229808197848,33
546,21,2.0,Super Mario Bros. (1993),Adventure,3.215229808197848,10
547,2,3.25,Surviving the Game (1994),Adventure,3.215229808197848,63
552,61,3.262295081967213,"Three Musketeers, The (1993)",Adventure,3.215229808197848,14
558,8,2.9375,"Pagemaster, The (1994)",Adventure,3.215229808197848,68
577,4,2.125,Andre (1994),Adventure,3.215229808197848,38
588,183,3.7923497267759565,Aladdin (1992),Adventure,3.215229808197848,88
590,164,3.8353658536585367,Dances with Wolves (1990),Adventure,3.215229808197848,47
599,11,3.8181818181818183,"Wild Bunch, The (1969)",Adventure,3.215229808197848,5
609,14,3.5714285714285716,Homeward Bound II: Lost in San Francisco (1996),Adventure,3.215229808197848,72
610,33,3.5454545454545454,Heavy Metal (1981),Adventure,3.215229808197848,53
631,11,3.1818181818181817,All Dogs Go to Heaven 2 (1996),Adventure,3.215229808197848,78
648,162,3.537037037037037,Mission: Impossible (1996),Adventure,3.215229808197848,47
653,65,3.0923076923076924,Dragonheart (1996),Adventure,3.215229808197848,44
661,49,3.4489795918367347,James and the Giant Peach (1996),Adventure,3.215229808197848,4
673,53,2.707547169811321,Space Jam (1996),Adventure,3.215229808197848,69
674,9,3.1666666666666665,Barbarella (1968),Adventure,3.215229808197848,66
688,9,2.3333333333333335,Operation Dumbo Drop (1995),Adventure,3.215229808197848,66
704,7,2.5714285714285716,"Quest, The (1996)",Adventure,3.215229808197848,82
709,11,3.090909090909091,Oliver & Company (1988),Adventure,3.215229808197848,78
711,10,3.05,Flipper (1996),Adventure,3.215229808197848,37
720,27,4.092592592592593,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure,3.215229808197848,34
733,121,3.6404958677685952,"Rock, The (1996)",Adventure,3.215229808197848,86
736,123,3.321138211382114,Twister (1996),Adventure,3.215229808197848,29
761,19,2.789473684210526,"Phantom, The (1996)",Adventure,3.215229808197848,70
780,202,3.4455445544554455,Independence Day (a.k.a. ID4) (1996),Adventure,3.215229808197848,39
798,12,2.7083333333333335,Daylight (1996),Adventure,3.215229808197848,59
808,2,3.5,Alaska (1996),Adventure,3.215229808197848,63
809,9,2.3333333333333335,Fled (1996),Adventure,3.215229808197848,66
828,6,3.3333333333333335,"Adventures of Pinocchio, The (1996)",Adventure,3.215229808197848,90
836,17,2.8823529411764706,Chain Reaction (1996),Adventure,3.215229808197848,64
849,44,2.9204545454545454,Escape from L.A. (1996),Adventure,3.215229808197848,30
888,3,2.1666666666666665,Land Before Time III: The Time of the Great Giving (1995),Adventure,3.215229808197848,79
897,2,3.75,For Whom the Bell Tolls (1943),Adventure,3.215229808197848,63
908,57,4.184210526315789,North by Northwest (1959),Adventure,3.215229808197848,24
919,92,3.880434782608696,"Wizard of Oz, The (1939)",Adventure,3.215229808197848,1
924,109,3.8944954128440368,2001: A Space Odyssey (1968),Adventure,3.215229808197848,13
940,8,4.0,"Adventures of Robin Hood, The (1938)",Adventure,3.215229808197848,11
941,2,3.75,"Mark of Zorro, The (1940)",Adventure,3.215229808197848,63
952,12,3.625,Around the World in 80 Days (1956),Adventure,3.215229808197848,59
969,34,3.9705882352941178,"African Queen, The (1951)",Adventure,3.215229808197848,93
970,1,3.5,Beat the Devil (1953),Adventure,3.215229808197848,43
986,13,3.5384615384615383,Fly Away Home (1996),Adventure,3.215229808197848,41
990,5,2.9,Maximum Risk (1996),Adventure,3.215229808197848,74
1008,1,3.0,"Davy Crockett, King of the Wild Frontier (1955)",Adventure,3.215229808197848,60
1009,9,3.0555555555555554,Escape to Witch Mountain (1975),Adventure,3.215229808197848,66
1015,20,2.95,Homeward Bound: The Incredible Journey (1993),Adventure,3.215229808197848,71
1017,10,3.5,Swiss Family Robinson (1960),Adventure,3.215229808197848,87
1019,17,3.4705882352941178,"20,000 Leagues Under the Sea (1954)",Adventure,3.215229808197848,64
1027,28,3.017857142857143,Robin Hood: Prince of Thieves (1991),Adventure,3.215229808197848,34
1030,15,2.7666666666666666,Pete's Dragon (1977),Adventure,3.215229808197848,18
1031,24,3.4791666666666665,Bedknobs and Broomsticks (1971),Adventure,3.215229808197848,61
1032,40,3.375,Alice in Wonderland (1951),Adventure,3.215229808197848,75
1049,21,3.4761904761904763,"Ghost and the Darkness, The (1996)",Adventure,3.215229808197848,10
1085,2,3.5,"Old Man and the Sea, The (1958)",Adventure,3.215229808197848,63
1127,62,3.475806451612903,"Abyss, The (1989)",Adventure,3.215229808197848,14
1129,39,3.448717948717949,Escape from New York (1981),Adventure,3.215229808197848,20
1136,136,4.161764705882353,Monty Python and the Holy Grail (1975),Adventure,3.215229808197848,7
1196,211,4.2156398104265405,Star Wars: Episode V - The Empire Strikes Back (1980),Adventure,3.215229808197848,9
1197,142,4.232394366197183,"Princess Bride, The (1987)",Adventure,3.215229808197848,98
1198,200,4.2075,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Adventure,3.215229808197848,73
1200,126,3.9642857142857144,Aliens (1986),Adventure,3.215229808197848,85
1201,72,4.145833333333333,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Adventure,3.215229808197848,8
1204,45,4.3,Lawrence of Arabia (1962),Adventure,3.215229808197848,56
1210,196,4.137755102040816,Star Wars: Episode VI - Return of the Jedi (1983),Adventure,3.215229808197848,73
1215,51,4.03921568627451,Army of Darkness (1993),Adventure,3.215229808197848,35
1216,11,3.4545454545454546,"Big Blue, The (Grand bleu, Le) (1988)",Adventure,3.215229808197848,5
1223,28,4.089285714285714,"Grand Day Out with Wallace and Gromit, A (1989)",Adventure,3.215229808197848,34
1250,45,4.122222222222222,"Bridge on the River Kwai, The (1957)",Adventure,3.215229808197848,56
1254,16,3.65625,"Treasure of the Sierra Madre, The (1948)",Adventure,3.215229808197848,92
1259,91,4.0054945054945055,Stand by Me (1986),Adventure,3.215229808197848,1
1262,43,4.127906976744186,"Great Escape, The (1963)",Adventure,3.215229808197848,30
1270,171,4.038011695906433,Back to the Future (1985),Adventure,3.215229808197848,3
1274,39,3.7435897435897436,Akira (1988),Adventure,3.215229808197848,20
1275,48,3.7291666666666665,Highlander (1986),Adventure,3.215229808197848,4
1287,34,3.9411764705882355,Ben-Hur (1959),Adventure,3.215229808197848,93
1291,140,4.046428571428572,Indiana Jones and the Last Crusade (1989),Adventure,3.215229808197848,22
1303,17,4.029411764705882,"Man Who Would Be King, The (1975)",Adventure,3.215229808197848,64
1306,5,2.7,Until the End of the World (Bis ans Ende der Welt) (1991),Adventure,3.215229808197848,74
1356,91,3.879120879120879,Star Trek: First Contact (1996),Adventure,3.215229808197848,1
1367,47,3.074468085106383,101 Dalmatians (1996),Adventure,3.215229808197848,4
1370,68,3.4044117647058822,Die Hard 2 (1990),Adventure,3.215229808197848,77
1371,45,3.0444444444444443,Star Trek: The Motion Picture (1979),Adventure,3.215229808197848,56
1374,62,3.7661290322580645,Star Trek II: The Wrath of Khan (1982),Adventure,3.215229808197848,14
1375,42,3.261904761904762,Star Trek III: The Search for Spock (1984),Adventure,3.215229808197848,30
1376,43,3.4767441860465116,Star Trek IV: The Voyage Home (1986),Adventure,3.215229808197848,30
1405,31,2.935483870967742,Beavis and Butt-Head Do America (1996),Adventure,3.215229808197848,2
1419,2,4.25,Walkabout (1971),Adventure,3.215229808197848,42
1429,20,3.575,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Adventure,3.215229808197848,71
1495,2,2.0,Turbo: A Power Rangers Movie (1997),Adventure,3.215229808197848,0
1499,27,1.9259259259259258,Anaconda (1997),Adventure,3.215229808197848,34
1517,100,3.535,Austin Powers: International Man of Mystery (1997),Adventure,3.215229808197848,27
1527,116,3.7456896551724137,"Fifth Element, The (1997)",Adventure,3.215229808197848,58
1544,67,2.753731343283582,"Lost World: Jurassic Park, The (1997)",Adventure,3.215229808197848,77
1551,3,2.1666666666666665,Buddy (1997),Adventure,3.215229808197848,79
1552,59,3.0338983050847457,Con Air (1997),Adventure,3.215229808197848,62
1562,42,2.2142857142857144,Batman & Robin (1997),Adventure,3.215229808197848,30
1566,31,3.4516129032258065,Hercules (1997),Adventure,3.215229808197848,2
1582,5,2.6,Wild America (1997),Adventure,3.215229808197848,74
1587,31,3.2580645161290325,Conan the Barbarian (1982),Adventure,3.215229808197848,2
1591,26,2.6346153846153846,Spawn (1997),Adventure,3.215229808197848,23
1605,4,2.75,Excess Baggage (1997),Adventure,3.215229808197848,95
1606,3,2.3333333333333335,Kull the Conqueror (1997),Adventure,3.215229808197848,79
1610,90,3.8722222222222222,"Hunt for Red October, The (1990)",Adventure,3.215229808197848,84
1615,11,3.0,"Edge, The (1997)",Adventure,3.215229808197848,78
1619,14,3.4285714285714284,Seven Years in Tibet (1997),Adventure,3.215229808197848,72
1681,7,1.9285714285714286,Mortal Kombat: Annihilation (1997),Adventure,3.215229808197848,82
1688,20,3.35,Anastasia (1997),Adventure,3.215229808197848,71
1722,45,3.066666666666667,Tomorrow Never Dies (1997),Adventure,3.215229808197848,56
1726,13,2.6923076923076925,"Postman, The (1997)",Adventure,3.215229808197848,41
1748,48,3.8229166666666665,Dark City (1998),Adventure,3.215229808197848,4
1801,25,3.5,"Man in the Iron Mask, The (1998)",Adventure,3.215229808197848,23
1806,8,2.3125,Paulie (1998),Adventure,3.215229808197848,68
1826,1,2.0,Barney's Great Adventure (1998),Adventure,3.215229808197848,32
1831,29,2.4482758620689653,Lost in Space (1998),Adventure,3.215229808197848,65
1848,12,3.0416666666666665,"Borrowers, The (1997)",Adventure,3.215229808197848,59
1867,1,2.0,Tarzan and the Lost City (1998),Adventure,3.215229808197848,32
1881,2,2.0,Quest for Camelot (1998),Adventure,3.215229808197848,0
1884,46,3.967391304347826,Fear and Loathing in Las Vegas (1998),Adventure,3.215229808197848,56
1887,2,2.0,Almost Heroes (1998),Adventure,3.215229808197848,0
1894,16,2.84375,Six Days Seven Nights (1998),Adventure,3.215229808197848,92
1907,45,3.566666666666667,Mulan (1998),Adventure,3.215229808197848,56
1931,6,4.166666666666667,Mutiny on the Bounty (1935),Adventure,3.215229808197848,90
1948,7,3.642857142857143,Tom Jones (1963),Adventure,3.215229808197848,40
1967,42,3.8214285714285716,Labyrinth (1986),Adventure,3.215229808197848,30
2005,57,3.5701754385964914,"Goonies, The (1985)",Adventure,3.215229808197848,24
2011,87,3.5057471264367814,Back to the Future Part II (1989),Adventure,3.215229808197848,84
2012,88,3.3693181818181817,Back to the Future Part III (1990),Adventure,3.215229808197848,84
2013,21,3.0952380952380953,"Poseidon Adventure, The (1972)",Adventure,3.215229808197848,10
2019,48,4.1875,Seven Samurai (Shichinin no samurai) (1954),Adventure,3.215229808197848,4
2021,37,3.4324324324324325,Dune (1984),Adventure,3.215229808197848,15
2033,8,3.75,"Black Cauldron, The (1985)",Adventure,3.215229808197848,11
2037,1,4.0,Candleshoe (1977),Adventure,3.215229808197848,12
2041,3,3.3333333333333335,Condorman (1981),Adventure,3.215229808197848,99
2043,4,2.75,Darby O'Gill and the Little People (1959),Adventure,3.215229808197848,95
2046,24,3.2083333333333335,Flight of the Navigator (1986),Adventure,3.215229808197848,61
2050,4,2.875,Herbie Goes Bananas (1980),Adventure,3.215229808197848,95
2051,3,2.3333333333333335,Herbie Goes to Monte Carlo (1977),Adventure,3.215229808197848,79
2054,68,2.7573529411764706,"Honey, I Shrunk the Kids (1989)",Adventure,3.215229808197848,77
2056,1,3.0,In Search of the Castaways (1962),Adventure,3.215229808197848,60
2057,4,3.375,"Incredible Journey, The (1963)",Adventure,3.215229808197848,49
2077,5,3.4,"Journey of Natty Gann, The (1985)",Adventure,3.215229808197848,16
2085,44,3.4318181818181817,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure,3.215229808197848,30
2088,18,2.5,Popeye (1980),Adventure,3.215229808197848,33
2089,10,3.5,"Rescuers Down Under, The (1990)",Adventure,3.215229808197848,87
2090,13,3.1923076923076925,"Rescuers, The (1977)",Adventure,3.215229808197848,41
2092,6,2.4166666666666665,"Return of Jafar, The (1994)",Adventure,3.215229808197848,54
2093,6,3.0,Return to Oz (1985),Adventure,3.215229808197848,54
2094,39,3.2564102564102564,"Rocketeer, The (1991)",Adventure,3.215229808197848,20
2099,6,3.4166666666666665,Song of the South (1946),Adventure,3.215229808197848,90
2103,3,2.5,Tall Tale (1995),Adventure,3.215229808197848,45
2105,50,3.34,Tron (1982),Adventure,3.215229808197848,35
2115,108,3.638888888888889,Indiana Jones and the Temple of Doom (1984),Adventure,3.215229808197848,13
2116,15,3.1333333333333333,"Lord of the Rings, The (1978)",Adventure,3.215229808197848,18
2133,20,3.325,Adventures in Babysitting (1987),Adventure,3.215229808197848,71
2135,11,3.772727272727273,Doctor Dolittle (1967),Adventure,3.215229808197848,5
2138,10,4.05,Watership Down (1978),Adventure,3.215229808197848,87
2139,21,3.4761904761904763,"Secret of NIMH, The (1982)",Adventure,3.215229808197848,10
2140,34,3.5441176470588234,"Dark Crystal, The (1982)",Adventure,3.215229808197848,93
2141,18,3.1666666666666665,"American Tail, An (1986)",Adventure,3.215229808197848,33
2142,10,2.7,"American Tail: Fievel Goes West, An (1991)",Adventure,3.215229808197848,37
2143,13,3.076923076923077,Legend (1985),Adventure,3.215229808197848,41
2147,3,2.6666666666666665,"Clan of the Cave Bear, The (1986)",Adventure,3.215229808197848,45
2150,28,3.892857142857143,"Gods Must Be Crazy, The (1980)",Adventure,3.215229808197848,34
2153,11,2.3181818181818183,"Avengers, The (1998)",Adventure,3.215229808197848,78
2161,43,3.5813953488372094,"NeverEnding Story, The (1984)",Adventure,3.215229808197848,30
2162,8,2.5,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure,3.215229808197848,68
2183,9,3.5555555555555554,"Man Who Knew Too Much, The (1956)",Adventure,3.215229808197848,66
2193,40,3.3375,Willow (1988),Adventure,3.215229808197848,75
2265,4,2.375,Nothing But Trouble (1991),Adventure,3.215229808197848,38
2275,5,3.6,Six-String Samurai (1998),Adventure,3.215229808197848,16
2294,45,3.2444444444444445,Antz (1998),Adventure,3.215229808197848,56
2297,14,3.642857142857143,What Dreams May Come (1998),Adventure,3.215229808197848,72
2344,8,3.25,Runaway Train (1985),Adventure,3.215229808197848,11
2355,92,3.516304347826087,"Bug's Life, A (1998)",Adventure,3.215229808197848,1
2366,25,3.64,King Kong (1933),Adventure,3.215229808197848,23
2367,14,2.7142857142857144,King Kong (1976),Adventure,3.215229808197848,72
2368,1,2.0,King Kong Lives (1986),Adventure,3.215229808197848,32
2370,1,3.0,"Emerald Forest, The (1985)",Adventure,3.215229808197848,60
2373,9,2.2777777777777777,Red Sonja (1985),Adventure,3.215229808197848,66
2376,21,3.2142857142857144,"View to a Kill, A (1985)",Adventure,3.215229808197848,10
2384,29,2.7758620689655173,Babe: Pig in the City (1998),Adventure,3.215229808197848,65
2399,4,2.25,Santa Claus: The Movie (1985),Adventure,3.215229808197848,38
2402,19,2.6578947368421053,Rambo: First Blood Part II (1985),Adventure,3.215229808197848,70
2403,30,3.55,First Blood (Rambo: First Blood) (1982),Adventure,3.215229808197848,65
2404,12,1.9166666666666667,Rambo III (1988),Adventure,3.215229808197848,59
2405,21,2.8095238095238093,"Jewel of the Nile, The (1985)",Adventure,3.215229808197848,10
2406,54,3.4537037037037037,Romancing the Stone (1984),Adventure,3.215229808197848,80
2414,11,3.3636363636363638,Young Sherlock Holmes (1985),Adventure,3.215229808197848,5
2421,29,2.7758620689655173,"Karate Kid, Part II, The (1986)",Adventure,3.215229808197848,65
2422,14,1.75,"Karate Kid, Part III, The (1989)",Adventure,3.215229808197848,72
2429,5,2.8,Mighty Joe Young (1998),Adventure,3.215229808197848,74
2430,6,2.8333333333333335,Mighty Joe Young (1949),Adventure,3.215229808197848,54
2450,16,2.15625,Howard the Duck (1986),Adventure,3.215229808197848,92
2470,57,3.175438596491228,Crocodile Dundee (1986),Adventure,3.215229808197848,24
2471,24,2.4791666666666665,Crocodile Dundee II (1988),Adventure,3.215229808197848,61
2477,3,3.3333333333333335,Firewalker (1986),Adventure,3.215229808197848,99
2483,1,3.5,"Day of the Beast, The (Día de la Bestia, El) (1995)",Adventure,3.215229808197848,43
2524,9,3.2222222222222223,"Towering Inferno, The (1974)",Adventure,3.215229808197848,66
2528,24,3.2291666666666665,Logan's Run (1976),Adventure,3.215229808197848,61
2537,3,2.0,Beyond the Poseidon Adventure (1979),Adventure,3.215229808197848,79
2615,4,2.875,My Science Project (1985),Adventure,3.215229808197848,95
2617,87,3.1206896551724137,"Mummy, The (1999)",Adventure,3.215229808197848,84
2625,2,2.5,Black Mask (Hak hap) (1996),Adventure,3.215229808197848,21
2628,140,3.107142857142857,Star Wars: Episode I - The Phantom Menace (1999),Adventure,3.215229808197848,22
2632,1,4.0,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Adventure,3.215229808197848,12
2640,61,3.6065573770491803,Superman (1978),Adventure,3.215229808197848,14
2642,22,2.25,Superman III (1983),Adventure,3.215229808197848,96
2643,16,1.6875,Superman IV: The Quest for Peace (1987),Adventure,3.215229808197848,92
2683,121,3.1983471074380163,Austin Powers: The Spy Who Shagged Me (1999),Adventure,3.215229808197848,86
2687,24,3.4583333333333335,Tarzan (1999),Adventure,3.215229808197848,61
2720,21,2.0952380952380953,Inspector Gadget (1999),Adventure,3.215229808197848,10
2733,2,2.0,Vibes (1988),Adventure,3.215229808197848,0
2734,10,3.25,"Mosquito Coast, The (1986)",Adventure,3.215229808197848,37
2735,16,2.71875,"Golden Child, The (1986)",Adventure,3.215229808197848,92
2748,6,1.8333333333333333,Allan Quatermain and the Lost City of Gold (1987),Adventure,3.215229808197848,54
2761,39,4.051282051282051,"Iron Giant, The (1999)",Adventure,3.215229808197848,20
2794,15,2.6333333333333333,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure,3.215229808197848,18
2800,1,2.5,Little Nemo: Adventures in Slumberland (1992),Adventure,3.215229808197848,81
2822,11,3.1363636363636362,Medicine Man (1992),Adventure,3.215229808197848,78
2826,26,2.9038461538461537,"13th Warrior, The (1999)",Adventure,3.215229808197848,23
2835,1,1.0,Chill Factor (1999),Adventure,3.215229808197848,97
2846,7,3.857142857142857,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",Adventure,3.215229808197848,40
2847,2,3.0,Only Angels Have Wings (1939),Adventure,3.215229808197848,21
2851,4,3.25,Saturn 3 (1980),Adventure,3.215229808197848,95
2857,14,3.2857142857142856,Yellow Submarine (1968),Adventure,3.215229808197848,72
2863,19,3.473684210526316,"Hard Day's Night, A (1964)",Adventure,3.215229808197848,70
2871,30,3.9,Deliverance (1972),Adventure,3.215229808197848,65
2872,25,3.64,Excalibur (1981),Adventure,3.215229808197848,23
2879,7,3.2142857142857144,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Adventure,3.215229808197848,40
2880,6,3.0833333333333335,Armour of God (Long xiong hu di) (1987),Adventure,3.215229808197848,54
2890,45,3.7111111111111112,Three Kings (1999),Adventure,3.215229808197848,56
2893,1,3.0,Plunkett & MaCleane (1999),Adventure,3.215229808197848,60
2899,3,3.0,Gulliver's Travels (1939),Adventure,3.215229808197848,45
2905,4,4.25,Sanjuro (Tsubaki Sanjûrô) (1962),Adventure,3.215229808197848,49
2916,88,3.653409090909091,Total Recall (1990),Adventure,3.215229808197848,84
2936,7,4.0,Sullivan's Travels (1941),Adventure,3.215229808197848,40
2947,53,3.839622641509434,Goldfinger (1964),Adventure,3.215229808197848,69
2948,36,3.75,From Russia with Love (1963),Adventure,3.215229808197848,15
2949,33,3.712121212121212,Dr. No (1962),Adventure,3.215229808197848,53
2950,14,2.4642857142857144,"Blue Lagoon, The (1980)",Adventure,3.215229808197848,72
2966,14,3.9285714285714284,"Straight Story, The (1999)",Adventure,3.215229808197848,72
2968,41,3.731707317073171,Time Bandits (1981),Adventure,3.215229808197848,75
2970,4,3.375,Fitzcarraldo (1982),Adventure,3.215229808197848,49
2987,97,3.5721649484536084,Who Framed Roger Rabbit? (1988),Adventure,3.215229808197848,57
2989,21,3.5476190476190474,For Your Eyes Only (1981),Adventure,3.215229808197848,10
2990,20,3.325,Licence to Kill (1989),Adventure,3.215229808197848,71
2991,23,3.6956521739130435,Live and Let Die (1973),Adventure,3.215229808197848,96
2993,24,3.4791666666666665,Thunderball (1965),Adventure,3.215229808197848,61
3000,48,3.9583333333333335,Princess Mononoke (Mononoke-hime) (1997),Adventure,3.215229808197848,4
3030,13,4.230769230769231,Yojimbo (1961),Adventure,3.215229808197848,41
3034,36,3.513888888888889,Robin Hood (1973),Adventure,3.215229808197848,15
3036,7,3.7857142857142856,"Quest for Fire (Guerre du feu, La) (1981)",Adventure,3.215229808197848,40
3052,79,3.6455696202531644,Dogma (1999),Adventure,3.215229808197848,17
3054,8,2.3125,Pokémon: The First Movie (1998),Adventure,3.215229808197848,68
3070,21,3.5476190476190474,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure,3.215229808197848,10
3082,39,3.3333333333333335,"World Is Not Enough, The (1999)",Adventure,3.215229808197848,20
3114,97,3.8608247422680413,Toy Story 2 (1999),Adventure,3.215229808197848,57
3153,5,4.4,"7th Voyage of Sinbad, The (1958)",Adventure,3.215229808197848,16
3168,29,3.603448275862069,Easy Rider (1969),Adventure,3.215229808197848,65
3175,75,3.58,Galaxy Quest (1999),Adventure,3.215229808197848,48
3190,4,2.0,Supernova (2000),Adventure,3.215229808197848,38
3259,11,3.1363636363636362,Far and Away (1992),Adventure,3.215229808197848,78
3285,32,3.0625,"Beach, The (2000)",Adventure,3.215229808197848,91
3345,1,3.0,"Charlie, the Lonesome Cougar (1967)",Adventure,3.215229808197848,60
3347,9,4.166666666666667,Never Cry Wolf (1983),Adventure,3.215229808197848,87
3389,1,2.0,Let's Get Harry (1986),Adventure,3.215229808197848,32
3390,1,2.0,Shanghai Surprise (1986),Adventure,3.215229808197848,32
3396,33,3.590909090909091,"Muppet Movie, The (1979)",Adventure,3.215229808197848,53
3400,1,3.0,We're Back! A Dinosaur's Story (1993),Adventure,3.215229808197848,60
3401,5,2.2,Baby... Secret of the Lost Legend (1985),Adventure,3.215229808197848,74
3406,3,3.0,Captain Horatio Hornblower R.N. (1951),Adventure,3.215229808197848,45
3412,6,3.4166666666666665,"Bear, The (Ours, L') (1988)",Adventure,3.215229808197848,90
3417,1,3.0,"Crimson Pirate, The (1952)",Adventure,3.215229808197848,60
3418,41,3.4634146341463414,Thelma & Louise (1991),Adventure,3.215229808197848,75
3440,14,2.0714285714285716,Teenage Mutant Ninja Turtles III (1993),Adventure,3.215229808197848,72
3461,13,3.0384615384615383,Lord of the Flies (1963),Adventure,3.215229808197848,41
3470,5,4.3,Dersu Uzala (1975),Adventure,3.215229808197848,16
3471,60,3.7416666666666667,Close Encounters of the Third Kind (1977),Adventure,3.215229808197848,14
3479,18,3.3333333333333335,Ladyhawke (1985),Adventure,3.215229808197848,33
3489,53,3.358490566037736,Hook (1991),Adventure,3.215229808197848,69
3492,1,4.0,"Son of the Sheik, The (1926)",Adventure,3.215229808197848,12
3494,6,4.0,True Grit (1969),Adventure,3.215229808197848,90
3508,18,4.25,"Outlaw Josey Wales, The (1976)",Adventure,3.215229808197848,33
3578,170,3.9382352941176473,Gladiator (2000),Adventure,3.215229808197848,3
3608,25,2.94,Pee-wee's Big Adventure (1985),Adventure,3.215229808197848,23
3615,14,3.107142857142857,Dinosaur (2000),Adventure,3.215229808197848,72
3623,77,2.7142857142857144,Mission: Impossible II (2000),Adventure,3.215229808197848,94
3624,43,3.1511627906976742,Shanghai Noon (2000),Adventure,3.215229808197848,30
3629,7,4.071428571428571,"Gold Rush, The (1925)",Adventure,3.215229808197848,40
3633,17,3.264705882352941,On Her Majesty's Secret Service (1969),Adventure,3.215229808197848,64
